raw_date,source_name,ticker_symbol,open_price,close_price,volume,ingestion_timestamp
2025-03-16,yfinance,GC=F,2994.800048828125,2998.0,5398,2025-04-15T18:17:01.546644
2025-03-16,yfinance,GC=F,2997.800048828125,2995.800048828125,10207,2025-04-15T18:17:01.546725
2025-03-17,yfinance,GC=F,2996.0,2993.89990234375,12178,2025-04-15T18:17:01.546782
2025-03-17,yfinance,GC=F,2993.89990234375,3005.39990234375,21145,2025-04-15T18:17:01.546851
2025-03-17,yfinance,GC=F,3005.5,3005.10009765625,62952,2025-04-15T18:17:01.546919
2025-03-17,yfinance,GC=F,3004.699951171875,3008.300048828125,22588,2025-04-15T18:17:01.547032
2025-03-17,yfinance,GC=F,3008.5,3008.89990234375,3967,2025-04-15T18:17:01.547094
2025-03-17,yfinance,GC=F,3008.800048828125,3020.300048828125,20070,2025-04-15T18:17:01.547150
2025-03-18,yfinance,GC=F,3020.60009765625,3025.800048828125,19804,2025-04-15T18:17:01.547205
2025-03-18,yfinance,GC=F,3025.89990234375,3035.300048828125,31231,2025-04-15T18:17:01.547264
2025-03-18,yfinance,GC=F,3035.199951171875,3039.5,71935,2025-04-15T18:17:01.547318
2025-03-18,yfinance,GC=F,3039.300048828125,3042.699951171875,24930,2025-04-15T18:17:01.547371
2025-03-18,yfinance,GC=F,3042.60009765625,3038.199951171875,3681,2025-04-15T18:17:01.547425
2025-03-18,yfinance,GC=F,3038.300048828125,3045.10009765625,11250,2025-04-15T18:17:01.547479
2025-03-19,yfinance,GC=F,3043.800048828125,3043.199951171875,19113,2025-04-15T18:17:01.547532
2025-03-19,yfinance,GC=F,3043.5,3046.800048828125,26335,2025-04-15T18:17:01.547584
2025-03-19,yfinance,GC=F,3046.800048828125,3040.10009765625,38881,2025-04-15T18:17:01.547638
2025-03-19,yfinance,GC=F,3040.300048828125,3056.60009765625,42258,2025-04-15T18:17:01.547691
2025-03-19,yfinance,GC=F,3056.60009765625,3059.60009765625,3620,2025-04-15T18:17:01.547745
2025-03-19,yfinance,GC=F,3059.60009765625,3057.89990234375,15319,2025-04-15T18:17:01.547798
2025-03-20,yfinance,GC=F,3057.89990234375,3049.0,21796,2025-04-15T18:17:01.547851
2025-03-20,yfinance,GC=F,3049.300048828125,3042.300048828125,29723,2025-04-15T18:17:01.547905
2025-03-20,yfinance,GC=F,3042.199951171875,3048.10009765625,45606,2025-04-15T18:17:01.547962
2025-03-20,yfinance,GC=F,3048.300048828125,3052.60009765625,20922,2025-04-15T18:17:01.548015
2025-03-20,yfinance,GC=F,3052.5,3053.89990234375,1957,2025-04-15T18:17:01.548068
2025-03-20,yfinance,GC=F,3053.89990234375,3037.89990234375,14480,2025-04-15T18:17:01.548122
2025-03-21,yfinance,GC=F,3037.5,3038.199951171875,18754,2025-04-15T18:17:01.548175
2025-03-21,yfinance,GC=F,3038.300048828125,3041.300048828125,27374,2025-04-15T18:17:01.548228
2025-03-21,yfinance,GC=F,3041.199951171875,3016.199951171875,92763,2025-04-15T18:17:01.548281
2025-03-21,yfinance,GC=F,3016.10009765625,3025.5,28350,2025-04-15T18:17:01.548334
2025-03-21,yfinance,GC=F,3025.699951171875,3028.199951171875,2906,2025-04-15T18:17:01.548388
2025-03-23,yfinance,GC=F,3027.60009765625,3030.39990234375,3158,2025-04-15T18:17:01.548442
2025-03-23,yfinance,GC=F,3030.300048828125,3021.89990234375,14553,2025-04-15T18:17:01.548495
2025-03-24,yfinance,GC=F,3021.300048828125,3026.800048828125,11213,2025-04-15T18:17:01.548549
2025-03-24,yfinance,GC=F,3026.699951171875,3030.10009765625,38894,2025-04-15T18:17:01.548603
2025-03-24,yfinance,GC=F,3030.10009765625,3019.10009765625,89957,2025-04-15T18:17:01.548658
2025-03-24,yfinance,GC=F,3019.10009765625,3013.199951171875,38146,2025-04-15T18:17:01.548712
2025-03-24,yfinance,GC=F,3013.199951171875,3014.39990234375,5305,2025-04-15T18:17:01.548769
2025-03-24,yfinance,GC=F,3014.39990234375,3018.89990234375,12042,2025-04-15T18:17:01.548826
2025-03-25,yfinance,GC=F,3019.0,3015.39990234375,14328,2025-04-15T18:17:01.548883
2025-03-25,yfinance,GC=F,3015.5,3024.89990234375,27716,2025-04-15T18:17:01.548940
2025-03-25,yfinance,GC=F,3024.89990234375,3026.5,83028,2025-04-15T18:17:01.548997
2025-03-25,yfinance,GC=F,3026.699951171875,3025.699951171875,24941,2025-04-15T18:17:01.549056
2025-03-25,yfinance,GC=F,3025.60009765625,3025.300048828125,2514,2025-04-15T18:17:01.549113
2025-03-25,yfinance,GC=F,3025.39990234375,3020.800048828125,15011,2025-04-15T18:17:01.549171
2025-03-26,yfinance,GC=F,3021.10009765625,3034.300048828125,16069,2025-04-15T18:17:01.549228
2025-03-26,yfinance,GC=F,3034.39990234375,3032.800048828125,30403,2025-04-15T18:17:01.549286
2025-03-26,yfinance,GC=F,3032.89990234375,3021.699951171875,68333,2025-04-15T18:17:01.549344
2025-03-26,yfinance,GC=F,3021.699951171875,3023.10009765625,29679,2025-04-15T18:17:01.549403
2025-03-26,yfinance,GC=F,3023.10009765625,3025.0,6577,2025-04-15T18:17:01.549501
2025-03-26,yfinance,GC=F,3024.89990234375,3038.5,9008,2025-04-15T18:17:01.549567
2025-03-27,yfinance,GC=F,3038.5,3045.699951171875,13909,2025-04-15T18:17:01.549625
2025-03-27,yfinance,GC=F,3045.89990234375,3062.800048828125,30548,2025-04-15T18:17:01.549683
2025-03-27,yfinance,GC=F,3063.199951171875,3063.10009765625,48825,2025-04-15T18:17:01.549739
2025-03-27,yfinance,GC=F,3063.10009765625,3069.300048828125,15907,2025-04-15T18:17:01.549796
2025-03-27,yfinance,GC=F,3069.199951171875,3069.199951171875,1792,2025-04-15T18:17:01.549853
2025-03-27,yfinance,GC=F,3068.800048828125,3086.39990234375,2060,2025-04-15T18:17:01.549911
2025-03-28,yfinance,GC=F,3084.89990234375,3118.0,42769,2025-04-15T18:17:01.549969
2025-03-28,yfinance,GC=F,3117.89990234375,3111.800048828125,32369,2025-04-15T18:17:01.550026
2025-03-28,yfinance,GC=F,3111.699951171875,3118.5,141195,2025-04-15T18:17:01.550084
2025-03-28,yfinance,GC=F,3089.300048828125,3114.199951171875,34895,2025-04-15T18:17:01.550141
2025-03-28,yfinance,GC=F,3086.699951171875,3117.800048828125,3644,2025-04-15T18:17:01.550203
2025-03-30,yfinance,GC=F,3118.800048828125,3123.5,8431,2025-04-15T18:17:01.550368
2025-03-30,yfinance,GC=F,3123.39990234375,3139.10009765625,31380,2025-04-15T18:17:01.550522
2025-03-31,yfinance,GC=F,3139.0,3156.699951171875,29528,2025-04-15T18:17:01.550617
2025-03-31,yfinance,GC=F,3156.60009765625,3151.5,27917,2025-04-15T18:17:01.550701
2025-03-31,yfinance,GC=F,3151.39990234375,3146.89990234375,76093,2025-04-15T18:17:01.550785
2025-03-31,yfinance,GC=F,3147.0,3157.199951171875,28090,2025-04-15T18:17:01.550865
2025-03-31,yfinance,GC=F,3129.699951171875,3155.699951171875,5189,2025-04-15T18:17:01.550961
2025-03-31,yfinance,GC=F,3155.5,3175.800048828125,27894,2025-04-15T18:17:01.551051
2025-04-01,yfinance,GC=F,3175.60009765625,3156.10009765625,37039,2025-04-15T18:17:01.551142
2025-04-01,yfinance,GC=F,3156.0,3159.5,25080,2025-04-15T18:17:01.551230
2025-04-01,yfinance,GC=F,3159.60009765625,3144.0,56553,2025-04-15T18:17:01.551318
2025-04-01,yfinance,GC=F,3143.800048828125,3150.89990234375,37990,2025-04-15T18:17:01.551408
2025-04-01,yfinance,GC=F,3150.89990234375,3146.699951171875,4398,2025-04-15T18:17:01.551507
2025-04-01,yfinance,GC=F,3146.800048828125,3154.0,20420,2025-04-15T18:17:01.551608
2025-04-02,yfinance,GC=F,3154.199951171875,3154.699951171875,22404,2025-04-15T18:17:01.551718
2025-04-02,yfinance,GC=F,3154.60009765625,3157.300048828125,33914,2025-04-15T18:17:01.551823
2025-04-02,yfinance,GC=F,3157.39990234375,3165.5,64407,2025-04-15T18:17:01.551927
2025-04-02,yfinance,GC=F,3165.5,3163.0,39309,2025-04-15T18:17:01.552034
2025-04-02,yfinance,GC=F,3163.199951171875,3188.300048828125,45884,2025-04-15T18:17:01.552141
2025-04-02,yfinance,GC=F,3188.199951171875,3170.39990234375,45775,2025-04-15T18:17:01.552248
2025-04-03,yfinance,GC=F,3170.5,3153.199951171875,38479,2025-04-15T18:17:01.552356
2025-04-03,yfinance,GC=F,3153.300048828125,3113.39990234375,60663,2025-04-15T18:17:01.552450
2025-04-03,yfinance,GC=F,3088.60009765625,3132.300048828125,150653,2025-04-15T18:17:01.552542
2025-04-03,yfinance,GC=F,3132.5,3127.10009765625,31441,2025-04-15T18:17:01.552630
2025-04-03,yfinance,GC=F,3127.199951171875,3134.300048828125,6239,2025-04-15T18:17:01.552740
2025-04-03,yfinance,GC=F,3134.300048828125,3117.800048828125,19693,2025-04-15T18:17:01.553321
2025-04-04,yfinance,GC=F,3118.699951171875,3113.10009765625,20578,2025-04-15T18:17:01.553678
2025-04-04,yfinance,GC=F,3113.10009765625,3132.5,65043,2025-04-15T18:17:01.553864
2025-04-04,yfinance,GC=F,3132.699951171875,3040.5,145751,2025-04-15T18:17:01.554001
2025-04-04,yfinance,GC=F,3040.39990234375,3057.60009765625,49667,2025-04-15T18:17:01.554305
2025-04-04,yfinance,GC=F,3057.5,3056.10009765625,4471,2025-04-15T18:17:01.554450
2025-04-06,yfinance,GC=F,3055.10009765625,3015.5,23601,2025-04-15T18:17:01.554557
2025-04-06,yfinance,GC=F,3015.0,3034.10009765625,61365,2025-04-15T18:17:01.554666
2025-04-07,yfinance,GC=F,3035.300048828125,3035.699951171875,29777,2025-04-15T18:17:01.554789
2025-04-07,yfinance,GC=F,3035.800048828125,3047.5,33990,2025-04-15T18:17:01.554898
2025-04-07,yfinance,GC=F,3048.0,3004.0,99828,2025-04-15T18:17:01.555000
2025-04-07,yfinance,GC=F,3003.800048828125,2992.300048828125,51167,2025-04-15T18:17:01.555089
2025-04-07,yfinance,GC=F,2992.199951171875,2995.300048828125,5744,2025-04-15T18:17:01.555178
2025-04-07,yfinance,GC=F,2995.300048828125,3009.300048828125,24257,2025-04-15T18:17:01.555277
2025-04-08,yfinance,GC=F,3008.60009765625,3018.0,22462,2025-04-15T18:17:01.555373
2025-04-08,yfinance,GC=F,3017.699951171875,3034.10009765625,27702,2025-04-15T18:17:01.555465
2025-04-08,yfinance,GC=F,3034.199951171875,3016.0,63689,2025-04-15T18:17:01.555557
2025-04-08,yfinance,GC=F,3015.800048828125,2999.10009765625,47138,2025-04-15T18:17:01.555645
2025-04-08,yfinance,GC=F,2998.89990234375,2991.800048828125,8421,2025-04-15T18:17:01.555732
2025-04-08,yfinance,GC=F,2992.0,3021.199951171875,31280,2025-04-15T18:17:01.555818
2025-04-09,yfinance,GC=F,3018.60009765625,3059.0,47961,2025-04-15T18:17:01.555916
2025-04-09,yfinance,GC=F,3059.10009765625,3084.5,43556,2025-04-15T18:17:01.556002
2025-04-09,yfinance,GC=F,3084.800048828125,3102.10009765625,77740,2025-04-15T18:17:01.556085
2025-04-09,yfinance,GC=F,3102.300048828125,3110.60009765625,75408,2025-04-15T18:17:01.556169
2025-04-09,yfinance,GC=F,3110.60009765625,3101.199951171875,6456,2025-04-15T18:17:01.556254
2025-04-09,yfinance,GC=F,3101.39990234375,3141.39990234375,34337,2025-04-15T18:17:01.556337
2025-04-10,yfinance,GC=F,3141.5,3124.5,26435,2025-04-15T18:17:01.556437
2025-04-10,yfinance,GC=F,3124.39990234375,3142.199951171875,26735,2025-04-15T18:17:01.556539
2025-04-10,yfinance,GC=F,3142.39990234375,3175.10009765625,90887,2025-04-15T18:17:01.556629
2025-04-10,yfinance,GC=F,3175.10009765625,3188.60009765625,40706,2025-04-15T18:17:01.556716
2025-04-10,yfinance,GC=F,3188.5,3209.10009765625,7341,2025-04-15T18:17:01.556800
2025-04-10,yfinance,GC=F,3209.199951171875,3237.0,36451,2025-04-15T18:17:01.556884
2025-04-11,yfinance,GC=F,3236.699951171875,3231.39990234375,34295,2025-04-15T18:17:01.556970
2025-04-11,yfinance,GC=F,3231.300048828125,3230.800048828125,47283,2025-04-15T18:17:01.557061
2025-04-11,yfinance,GC=F,3231.199951171875,3258.300048828125,66695,2025-04-15T18:17:01.557135
2025-04-11,yfinance,GC=F,3258.39990234375,3248.10009765625,39934,2025-04-15T18:17:01.557211
2025-04-11,yfinance,GC=F,3248.199951171875,3254.89990234375,2884,2025-04-15T18:17:01.557285
2025-04-13,yfinance,GC=F,3246.0,3240.699951171875,8758,2025-04-15T18:17:01.557359
2025-04-13,yfinance,GC=F,3240.39990234375,3247.60009765625,24397,2025-04-15T18:17:01.557433
2025-04-14,yfinance,GC=F,3247.800048828125,3243.300048828125,18125,2025-04-15T18:17:01.557513
2025-04-14,yfinance,GC=F,3243.300048828125,3239.10009765625,38220,2025-04-15T18:17:01.557590
2025-04-14,yfinance,GC=F,3239.199951171875,3214.60009765625,65976,2025-04-15T18:17:01.557673
2025-04-14,yfinance,GC=F,3214.699951171875,3228.10009765625,26020,2025-04-15T18:17:01.557759
2025-04-14,yfinance,GC=F,3228.199951171875,3228.800048828125,2882,2025-04-15T18:17:01.557838
2025-04-14,yfinance,GC=F,3229.0,3244.89990234375,16353,2025-04-15T18:17:01.557913
